,Zip Code,GO Highest Offense Desc,UCR Description
534,78617.0,BURGLARY OF RESIDENCE         ,Burglary
535,78758.0,BURGLARY OF RESIDENCE         ,Burglary
536,78704.0,THEFT BY SHOPLIFTING          ,Theft
537,78741.0,AGG ASSAULT                   ,Agg Assault
538,78748.0,THEFT                         ,Theft
539,78753.0,THEFT BY SHOPLIFTING          ,Theft
540,78741.0,BURGLARY OF RESIDENCE         ,Burglary
541,78745.0,BURGLARY OF RESIDENCE         ,Burglary
542,78741.0,BURGLARY OF RESIDENCE         ,Burglary
543,78723.0,THEFT                         ,Theft
544,78752.0,RAPE                          ,Rape
545,78701.0,THEFT FROM PERSON             ,Theft
546,78735.0,AUTO THEFT                    ,Auto Theft
547,78723.0,BURGLARY OF RESIDENCE         ,Burglary
548,78757.0,THEFT BY SHOPLIFTING          ,Theft
549,78745.0,BURGLARY OF RESIDENCE         ,Burglary
550,78704.0,THEFT                         ,Theft
551,78753.0,AUTO THEFT                    ,Auto Theft
552,78748.0,THEFT                         ,Theft
553,78753.0,BURGLARY OF VEHICLE           ,Theft
554,78744.0,BURGLARY OF VEHICLE           ,Theft
555,78704.0,BURGLARY OF VEHICLE           ,Theft
556,78723.0,BURGLARY OF VEHICLE           ,Theft
557,78717.0,BURGLARY OF VEHICLE           ,Theft
558,78723.0,BURGLARY OF VEHICLE           ,Theft
559,78752.0,THEFT OF AUTO PARTS           ,Theft
560,78723.0,BURGLARY OF VEHICLE           ,Theft
561,78723.0,BURGLARY OF VEHICLE           ,Theft
562,78701.0,THEFT                         ,Theft
563,78758.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
564,78723.0,BURGLARY OF VEHICLE           ,Theft
565,78702.0,BURGLARY OF VEHICLE           ,Theft
566,78744.0,THEFT                         ,Theft
567,78723.0,BURGLARY OF VEHICLE           ,Theft
568,78748.0,THEFT                         ,Theft
569,78705.0,THEFT OF BICYCLE              ,Theft
570,78723.0,BURGLARY OF VEHICLE           ,Theft
571,78759.0,THEFT BY SHOPLIFTING          ,Theft
572,78741.0,BURGLARY OF RESIDENCE         ,Burglary
573,78744.0,THEFT                         ,Theft
574,78705.0,THEFT                         ,Theft
575,78753.0,THEFT                         ,Theft
576,78751.0,THEFT                         ,Theft
577,78704.0,BURGLARY OF VEHICLE           ,Theft
578,78701.0,THEFT                         ,Theft
579,78754.0,BURGLARY OF VEHICLE           ,Theft
580,78746.0,THEFT                         ,Theft
581,78727.0,THEFT BY SHOPLIFTING          ,Theft
582,78758.0,THEFT BY SHOPLIFTING          ,Theft
583,78753.0,THEFT                         ,Theft
584,78660.0,THEFT                         ,Theft
585,78759.0,THEFT                         ,Theft
586,78746.0,BURGLARY OF VEHICLE           ,Theft
587,78702.0,THEFT OF BICYCLE              ,Theft
588,78704.0,BURGLARY OF VEHICLE           ,Theft
589,78753.0,THEFT BY SHOPLIFTING          ,Theft
590,78617.0,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape
591,78747.0,BURGLARY OF RESIDENCE         ,Burglary
592,78704.0,THEFT OF BICYCLE              ,Theft
593,78721.0,BURGLARY NON RESIDENCE        ,Burglary
594,78702.0,BURGLARY OF RESIDENCE         ,Burglary
595,78758.0,BURGLARY NON RESIDENCE        ,Burglary
596,78744.0,BURGLARY OF VEHICLE           ,Theft
597,78744.0,AUTO THEFT                    ,Auto Theft
598,78744.0,BURGLARY OF VEHICLE           ,Theft
599,78702.0,BURGLARY NON RESIDENCE        ,Burglary
600,78753.0,BURGLARY NON RESIDENCE        ,Burglary
601,78744.0,BURGLARY NON RESIDENCE        ,Burglary
602,78757.0,THEFT                         ,Theft
603,78753.0,THEFT                         ,Theft
604,78703.0,BURGLARY OF RESIDENCE         ,Burglary
605,78758.0,AUTO THEFT                    ,Auto Theft
606,78758.0,THEFT OF TRAILER              ,Theft
607,78753.0,THEFT BY SHOPLIFTING          ,Theft
608,78752.0,THEFT OF BICYCLE              ,Theft
609,78702.0,BURGLARY OF RESIDENCE         ,Burglary
610,78748.0,AGG ASSAULT                   ,Agg Assault
611,78704.0,THEFT                         ,Theft
612,78723.0,BURGLARY OF RESIDENCE         ,Burglary
613,78735.0,BURGLARY OF VEHICLE           ,Theft
614,78727.0,AUTO THEFT                    ,Auto Theft
615,78721.0,THEFT                         ,Theft
616,78723.0,THEFT BY SHOPLIFTING          ,Theft
617,78753.0,THEFT BY SHOPLIFTING          ,Theft
618,78748.0,THEFT BY SHOPLIFTING          ,Theft
619,78758.0,BURGLARY OF RESIDENCE         ,Burglary
620,78721.0,AUTO THEFT                    ,Auto Theft
621,78744.0,THEFT FROM PERSON             ,Theft
622,78757.0,BURGLARY OF RESIDENCE         ,Burglary
623,78741.0,THEFT BY SHOPLIFTING          ,Theft
624,78731.0,THEFT BY SHOPLIFTING          ,Theft
625,78748.0,AUTO THEFT                    ,Auto Theft
626,78744.0,BURGLARY OF VEHICLE           ,Theft
627,78744.0,THEFT FROM PERSON             ,Theft
628,78753.0,THEFT                         ,Theft
629,78723.0,RAPE                          ,Rape
630,78723.0,BURGLARY NON RESIDENCE        ,Burglary
631,78704.0,BURGLARY OF RESIDENCE         ,Burglary
632,78759.0,THEFT FROM PERSON             ,Theft
633,78741.0,SEXUAL ASSAULT W/ OBJECT      ,Rape
634,78702.0,BURGLARY OF RESIDENCE         ,Burglary
635,78752.0,BURGLARY OF VEHICLE           ,Theft
636,78759.0,BURGLARY OF RESIDENCE         ,Burglary
637,78729.0,AUTO THEFT                    ,Auto Theft
638,78702.0,THEFT OF LICENSE PLATE        ,Theft
639,78741.0,BURGLARY OF RESIDENCE         ,Burglary
640,78741.0,DEADLY CONDUCT                ,Agg Assault
641,78754.0,AUTO THEFT                    ,Auto Theft
642,78757.0,THEFT                         ,Theft
643,78723.0,THEFT                         ,Theft
644,78753.0,AGG ASSAULT                   ,Agg Assault
645,78757.0,THEFT                         ,Theft
646,78758.0,BREACH OF COMPUTER SECURITY   ,Theft
647,78701.0,THEFT                         ,Theft
648,78704.0,BURGLARY OF VEHICLE           ,Theft
649,78745.0,THEFT                         ,Theft
650,78753.0,BURGLARY OF VEHICLE           ,Theft
651,78704.0,BURGLARY OF VEHICLE           ,Theft
652,78722.0,THEFT OF BICYCLE              ,Theft
653,78727.0,BURGLARY OF VEHICLE           ,Theft
654,78752.0,THEFT                         ,Theft
655,78704.0,BURGLARY OF VEHICLE           ,Theft
656,78749.0,BURGLARY OF VEHICLE           ,Theft
657,78756.0,THEFT                         ,Theft
658,78749.0,THEFT                         ,Theft
659,78759.0,THEFT                         ,Theft
660,78746.0,THEFT                         ,Theft
661,78701.0,THEFT                         ,Theft
662,78759.0,THEFT                         ,Theft
663,78745.0,BURGLARY OF VEHICLE           ,Theft
664,78746.0,THEFT BY SHOPLIFTING          ,Theft
665,78756.0,BURGLARY OF VEHICLE           ,Theft
666,78753.0,BURGLARY OF VEHICLE           ,Theft
667,78702.0,THEFT                         ,Theft
668,78741.0,THEFT OF BICYCLE              ,Theft
669,78731.0,BREACH OF COMPUTER SECURITY   ,Theft
670,78756.0,BURGLARY OF VEHICLE           ,Theft
671,78749.0,THEFT                         ,Theft
672,78744.0,BURGLARY OF VEHICLE           ,Theft
673,78723.0,BURGLARY OF VEHICLE           ,Theft
674,78745.0,BURGLARY OF VEHICLE           ,Theft
675,78704.0,BURGLARY OF VEHICLE           ,Theft
676,78719.0,THEFT                         ,Theft
677,78752.0,THEFT OF BICYCLE              ,Theft
678,78613.0,THEFT BY SHOPLIFTING          ,Theft
679,78704.0,THEFT OF AUTO PARTS           ,Theft
680,78744.0,THEFT                         ,Theft
681,78719.0,THEFT                         ,Theft
682,78758.0,THEFT                         ,Theft
683,78758.0,BURGLARY OF VEHICLE           ,Theft
684,78753.0,THEFT                         ,Theft
685,78749.0,BURGLARY OF VEHICLE           ,Theft
686,78748.0,BURGLARY OF VEHICLE           ,Theft
687,78745.0,THEFT                         ,Theft
688,78723.0,THEFT                         ,Theft
689,78741.0,BURGLARY OF VEHICLE           ,Theft
690,78701.0,THEFT                         ,Theft
691,78756.0,THEFT                         ,Theft
692,78757.0,THEFT                         ,Theft
693,,THEFT                         ,Theft
694,78753.0,THEFT                         ,Theft
695,78744.0,BURGLARY OF VEHICLE           ,Theft
696,78753.0,THEFT                         ,Theft
697,78751.0,BREACH OF COMPUTER SECURITY   ,Theft
698,78727.0,THEFT                         ,Theft
699,78727.0,SEXUAL ASSAULT W/ OBJECT      ,Rape
700,78753.0,BURGLARY NON RESIDENCE        ,Burglary
701,78753.0,BURGLARY NON RESIDENCE        ,Burglary
702,78701.0,THEFT                         ,Theft
703,78704.0,BURGLARY OF VEHICLE           ,Theft
704,78759.0,THEFT                         ,Theft
705,78748.0,BURGLARY OF VEHICLE           ,Theft
706,,THEFT                         ,Theft
707,78703.0,THEFT OF BICYCLE              ,Theft
708,78757.0,BURGLARY OF VEHICLE           ,Theft
709,78701.0,THEFT                         ,Theft
710,78744.0,THEFT                         ,Theft
711,78701.0,THEFT                         ,Theft
712,78724.0,ROBBERY BY ASSAULT            ,Robbery
713,78723.0,AUTO THEFT                    ,Auto Theft
714,78745.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
715,78723.0,THEFT BY SHOPLIFTING          ,Theft
716,78705.0,BURGLARY OF RESIDENCE         ,Burglary
717,78748.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
718,78756.0,BURGLARY NON RESIDENCE        ,Burglary
719,78744.0,BURGLARY OF VEHICLE           ,Theft
720,78731.0,BURG NON RESIDENCE SHEDS      ,Burglary
721,78723.0,THEFT BY SHOPLIFTING          ,Theft
722,78752.0,BURGLARY NON RESIDENCE        ,Burglary
723,78751.0,THEFT FROM AUTO               ,Theft
724,78756.0,BURGLARY NON RESIDENCE        ,Burglary
725,78757.0,AUTO THEFT                    ,Auto Theft
726,78749.0,BURGLARY NON RESIDENCE        ,Burglary
727,78753.0,BURGLARY OF RESIDENCE         ,Burglary
728,78758.0,THEFT                         ,Theft
729,78704.0,BURGLARY NON RESIDENCE        ,Burglary
730,78757.0,THEFT OF TRAILER              ,Theft
731,78741.0,THEFT                         ,Theft
732,78702.0,THEFT FROM AUTO               ,Theft
733,78753.0,BURGLARY NON RESIDENCE        ,Burglary
734,78753.0,BURGLARY NON RESIDENCE        ,Burglary
735,78723.0,BURGLARY OF RESIDENCE         ,Burglary
736,78758.0,BURGLARY OF RESIDENCE         ,Burglary
737,78752.0,BURGLARY OF RESIDENCE         ,Burglary
738,78757.0,BURGLARY NON RESIDENCE        ,Burglary
739,78705.0,BURGLARY OF RESIDENCE         ,Burglary
740,78745.0,AUTO THEFT                    ,Auto Theft
741,78746.0,ROBBERY BY ASSAULT            ,Robbery
742,78704.0,AUTO THEFT                    ,Auto Theft
743,78745.0,BURGLARY OF RESIDENCE         ,Burglary
744,78753.0,THEFT                         ,Theft
745,78752.0,AUTO THEFT                    ,Auto Theft
746,78751.0,AUTO THEFT                    ,Auto Theft
747,78727.0,BURGLARY OF RESIDENCE         ,Burglary
748,78729.0,BURGLARY OF RESIDENCE         ,Burglary
749,78759.0,BURGLARY OF RESIDENCE         ,Burglary
750,78746.0,THEFT BY SHOPLIFTING          ,Theft
751,78741.0,THEFT                         ,Theft
752,78723.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
753,78759.0,BURGLARY OF RESIDENCE         ,Burglary
754,78758.0,THEFT                         ,Theft
755,78748.0,THEFT BY SHOPLIFTING          ,Theft
756,78748.0,BURGLARY OF RESIDENCE         ,Burglary
757,78724.0,ROBBERY BY ASSAULT            ,Robbery
758,78752.0,AGG ASSAULT                   ,Agg Assault
759,78717.0,BURGLARY OF RESIDENCE         ,Burglary
760,78758.0,ROBBERY BY ASSAULT            ,Robbery
761,78723.0,BURGLARY OF RESIDENCE         ,Burglary
762,78729.0,BURGLARY OF VEHICLE           ,Theft
763,78753.0,THEFT                         ,Theft
764,,BURGLARY OF VEHICLE           ,Theft
765,78724.0,BURGLARY OF VEHICLE           ,Theft
766,78744.0,THEFT                         ,Theft
767,78701.0,BURGLARY OF VEHICLE           ,Theft
768,78745.0,THEFT FROM AUTO               ,Theft
769,78731.0,BURGLARY OF VEHICLE           ,Theft
770,78703.0,BURGLARY OF VEHICLE           ,Theft
771,78758.0,BURGLARY OF VEHICLE           ,Theft
772,78704.0,BURGLARY OF VEHICLE           ,Theft
773,78729.0,THEFT BY SHOPLIFTING          ,Theft
774,78752.0,THEFT FROM AUTO               ,Theft
775,78703.0,BURGLARY OF VEHICLE           ,Theft
776,78758.0,BURGLARY OF VEHICLE           ,Theft
777,78705.0,THEFT                         ,Theft
778,78729.0,BURGLARY OF VEHICLE           ,Theft
779,78721.0,THEFT                         ,Theft
780,78719.0,THEFT                         ,Theft
781,78758.0,BURGLARY OF VEHICLE           ,Theft
782,78757.0,THEFT                         ,Theft
783,78758.0,THEFT BY SHOPLIFTING          ,Theft
784,78745.0,THEFT                         ,Theft
785,78723.0,THEFT                         ,Theft
786,78744.0,RAPE OF A CHILD               ,Rape
787,78746.0,BURGLARY OF VEHICLE           ,Theft
788,78741.0,THEFT                         ,Theft
789,78719.0,THEFT                         ,Theft
790,78753.0,THEFT FROM AUTO               ,Theft
791,78704.0,THEFT                         ,Theft
792,78704.0,THEFT                         ,Theft
793,78704.0,THEFT                         ,Theft
794,78705.0,THEFT FROM AUTO               ,Theft
795,78749.0,THEFT BY SHOPLIFTING          ,Theft
796,78758.0,THEFT                         ,Theft
797,78759.0,BURGLARY OF VEHICLE           ,Theft
798,78759.0,THEFT OF BICYCLE              ,Theft
799,78745.0,THEFT BY SHOPLIFTING          ,Theft
800,78731.0,BURGLARY OF VEHICLE           ,Theft
801,78729.0,THEFT                         ,Theft
802,78748.0,THEFT                         ,Theft
803,78704.0,BURGLARY OF VEHICLE           ,Theft
804,78719.0,BURGLARY OF VEHICLE           ,Theft
805,78753.0,THEFT                         ,Theft
806,78758.0,BURGLARY OF VEHICLE           ,Theft
807,78746.0,THEFT BY SHOPLIFTING          ,Theft
808,78744.0,THEFT                         ,Theft
809,78723.0,THEFT                         ,Theft
810,78704.0,THEFT                         ,Theft
811,78731.0,THEFT                         ,Theft
812,78749.0,THEFT BY SHOPLIFTING          ,Theft
813,78751.0,BURGLARY OF VEHICLE           ,Theft
814,78752.0,THEFT                         ,Theft
815,78746.0,THEFT                         ,Theft
816,78701.0,THEFT FROM BUILDING           ,Theft
817,78749.0,THEFT                         ,Theft
818,78704.0,RAPE                          ,Rape
819,78759.0,BURGLARY OF VEHICLE           ,Theft
820,78750.0,BURGLARY OF RESIDENCE         ,Burglary
821,78745.0,AGG ASSAULT                   ,Agg Assault
822,78748.0,THEFT BY SHOPLIFTING          ,Theft
823,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
824,78752.0,THEFT FROM PERSON             ,Theft
825,78758.0,AUTO THEFT                    ,Auto Theft
826,78741.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
827,78722.0,BURGLARY NON RESIDENCE        ,Burglary
828,78753.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
829,78741.0,THEFT                         ,Theft
830,78752.0,AUTO THEFT                    ,Auto Theft
831,78741.0,THEFT                         ,Theft
832,78758.0,BURGLARY OF RESIDENCE         ,Burglary
833,78723.0,BURGLARY NON RESIDENCE        ,Burglary
834,78753.0,BURGLARY NON RESIDENCE        ,Burglary
835,78704.0,BURGLARY OF RESIDENCE         ,Burglary
836,78758.0,AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
837,78735.0,THEFT                         ,Theft
838,78758.0,THEFT                         ,Theft
839,78745.0,BURGLARY OF RESIDENCE         ,Burglary
840,78719.0,BURGLARY OF VEHICLE           ,Theft
841,78721.0,BURGLARY OF RESIDENCE         ,Burglary
842,78744.0,THEFT                         ,Theft
843,78746.0,THEFT BY SHOPLIFTING          ,Theft
844,78749.0,THEFT                         ,Theft
845,78705.0,SEXUAL ASSAULT W/ OBJECT      ,Rape
846,78753.0,BURGLARY OF RESIDENCE         ,Burglary
847,78705.0,RAPE                          ,Rape
848,78741.0,THEFT                         ,Theft
849,78758.0,THEFT                         ,Theft
850,78727.0,THEFT BY SHOPLIFTING          ,Theft
851,78753.0,THEFT BY SHOPLIFTING          ,Theft
852,78746.0,THEFT BY SHOPLIFTING          ,Theft
853,78748.0,THEFT                         ,Theft
854,78746.0,THEFT BY SHOPLIFTING          ,Theft
855,78704.0,THEFT                         ,Theft
856,78723.0,DEADLY CONDUCT                ,Agg Assault
857,78701.0,THEFT                         ,Theft
858,78723.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
859,78731.0,BURGLARY NON RESIDENCE        ,Burglary
860,78744.0,ROBBERY BY THREAT             ,Robbery
861,78717.0,BURGLARY OF RESIDENCE         ,Burglary
862,78724.0,THEFT                         ,Theft
863,78758.0,THEFT BY SHOPLIFTING          ,Theft
864,78744.0,BURGLARY OF VEHICLE           ,Theft
865,78721.0,BURGLARY OF VEHICLE           ,Theft
866,78701.0,THEFT                         ,Theft
867,78731.0,BURGLARY OF VEHICLE           ,Theft
868,78744.0,THEFT OF LICENSE PLATE        ,Theft
869,78753.0,THEFT OF AUTO PARTS           ,Theft
870,78753.0,BURGLARY OF VEHICLE           ,Theft
871,78758.0,THEFT                         ,Theft
872,78744.0,THEFT FROM AUTO               ,Theft
873,78751.0,THEFT FROM AUTO               ,Theft
874,78745.0,THEFT                         ,Theft
875,78758.0,BURGLARY OF VEHICLE           ,Theft
876,78753.0,THEFT                         ,Theft
877,78703.0,THEFT                         ,Theft
878,78731.0,BURGLARY OF VEHICLE           ,Theft
879,78723.0,THEFT                         ,Theft
880,78744.0,THEFT                         ,Theft
881,78727.0,THEFT                         ,Theft
882,78758.0,THEFT BY SHOPLIFTING          ,Theft
883,78701.0,THEFT                         ,Theft
884,78705.0,THEFT                         ,Theft
885,78613.0,THEFT                         ,Theft
886,78744.0,BURGLARY OF VEHICLE           ,Theft
887,78705.0,THEFT                         ,Theft
888,78701.0,THEFT BY SHOPLIFTING          ,Theft
889,78701.0,THEFT                         ,Theft
890,78759.0,THEFT                         ,Theft
891,78701.0,THEFT                         ,Theft
892,78727.0,THEFT FROM BUILDING           ,Theft
893,78735.0,BURGLARY OF VEHICLE           ,Theft
894,78702.0,THEFT OF BICYCLE              ,Theft
895,78701.0,THEFT OF BICYCLE              ,Theft
896,78723.0,THEFT                         ,Theft
897,78701.0,THEFT                         ,Theft
898,78759.0,BURGLARY OF VEHICLE           ,Theft
899,78741.0,BURGLARY OF RESIDENCE         ,Burglary
900,78701.0,THEFT FROM PERSON             ,Theft
901,78704.0,AGG ASSAULT                   ,Agg Assault
