,Zip Code,GO Highest Offense Desc,UCR Description
29656,"78,724",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
29657,"78,754",BURGLARY OF RESIDENCE         ,Burglary
29658,"78,741",BURGLARY OF RESIDENCE         ,Burglary
29659,"78,741",AUTO THEFT                    ,Auto Theft
29660,"78,702",AUTO THEFT                    ,Auto Theft
29661,"78,705",BURGLARY OF RESIDENCE         ,Burglary
29662,"78,741",THEFT                         ,Theft
29663,"78,703",THEFT BY SHOPLIFTING          ,Theft
29664,"78,756",BURGLARY OF VEHICLE           ,Theft
29665,"78,753",BURGLARY OF RESIDENCE         ,Burglary
29666,"78,705",THEFT                         ,Theft
29667,"78,753",AGG ASSAULT                   ,Agg Assault
29668,"78,751",BURGLARY OF VEHICLE           ,Theft
29669,"78,729",THEFT                         ,Theft
29670,"78,704",BURGLARY OF VEHICLE           ,Theft
29671,"78,753",THEFT BY SHOPLIFTING          ,Theft
29672,"78,757",BURGLARY OF VEHICLE           ,Theft
29673,"78,731",THEFT                         ,Theft
29674,"78,748",BURGLARY OF VEHICLE           ,Theft
29675,"78,717",THEFT                         ,Theft
29676,"78,744",BURGLARY NON RESIDENCE        ,Burglary
29677,"78,758",BURGLARY OF RESIDENCE         ,Burglary
29678,"78,744",BURGLARY OF VEHICLE           ,Theft
29679,"78,723",AUTO THEFT                    ,Auto Theft
29680,"78,731",BURGLARY OF RESIDENCE         ,Burglary
29681,"78,753",BURGLARY OF VEHICLE           ,Theft
29682,"78,704",THEFT                         ,Theft
29683,"78,748",BURGLARY NON RESIDENCE        ,Burglary
29684,"78,704",AUTO THEFT                    ,Auto Theft
29685,"78,723",THEFT                         ,Theft
29686,"78,754",THEFT FROM AUTO               ,Theft
29687,"78,751",THEFT                         ,Theft
29688,"78,701",THEFT OF BICYCLE              ,Theft
29689,"78,723",MANSLAUGHTER                  ,Murder
29690,"78,745",THEFT                         ,Theft
29691,"78,746",AUTO THEFT                    ,Auto Theft
29692,"78,704",THEFT BY SHOPLIFTING          ,Theft
29693,"78,759",BURGLARY OF VEHICLE           ,Theft
29694,"78,745",THEFT OF METAL                ,Theft
29695,"78,752",BURGLARY OF VEHICLE           ,Theft
29696,"78,758",THEFT OF AUTO PARTS           ,Theft
29697,"78,757",BURGLARY OF VEHICLE           ,Theft
29698,"78,748",THEFT                         ,Theft
29699,"78,748",BURGLARY OF VEHICLE           ,Theft
29700,"78,753",THEFT BY SHOPLIFTING          ,Theft
29701,"78,746",THEFT                         ,Theft
29702,"78,703",THEFT BY SHOPLIFTING          ,Theft
29703,"78,759",BURGLARY OF VEHICLE           ,Theft
29704,"78,745",BURGLARY OF RESIDENCE         ,Burglary
29705,"78,748",THEFT                         ,Theft
29706,"78,758",THEFT                         ,Theft
29707,"78,754",AUTO THEFT                    ,Auto Theft
29708,"78,758",THEFT                         ,Theft
29709,"78,704",THEFT OF VEHICLE/OTHER        ,Theft
29710,"78,704",BURGLARY OF VEHICLE           ,Theft
29711,"78,745",BURGLARY OF VEHICLE           ,Theft
29712,"78,741",THEFT BY SHOPLIFTING          ,Theft
29713,"78,727",CAPITAL MURDER                ,Murder
29714,"78,741",THEFT BY SHOPLIFTING          ,Theft
29715,"78,701",BURGLARY OF VEHICLE           ,Theft
29716,"78,723",BURGLARY OF VEHICLE           ,Theft
29717,"78,721",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
29718,"78,745",BURG NON RESIDENCE SHEDS      ,Burglary
29719,"78,751",THEFT OF BICYCLE              ,Theft
29720,"78,726",THEFT                         ,Theft
29721,"78,613",THEFT BY SHOPLIFTING          ,Theft
29722,"78,702",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
29723,"78,704",THEFT OF BICYCLE              ,Theft
29724,"78,752",THEFT                         ,Theft
29725,"78,745",THEFT                         ,Theft
29726,"78,702",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29727,"78,748",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
29728,"78,759",BURGLARY OF VEHICLE           ,Theft
29729,"78,753",THEFT                         ,Theft
29730,"78,701",THEFT FROM BUILDING           ,Theft
29731,"78,702",BURGLARY OF VEHICLE           ,Theft
29732,"78,723",BURG NON RESIDENCE SHEDS      ,Burglary
29733,"78,758",AUTO THEFT                    ,Auto Theft
29734,"78,721",BURGLARY OF VEHICLE           ,Theft
29735,"78,723",THEFT                         ,Theft
29736,"78,741",THEFT BY SHOPLIFTING          ,Theft
29737,"78,752",THEFT BY SHOPLIFTING          ,Theft
29738,"78,753",THEFT                         ,Theft
29739,"78,704",THEFT BY SHOPLIFTING          ,Theft
29740,"78,703",THEFT FROM BUILDING           ,Theft
29741,"78,701",THEFT                         ,Theft
29742,"78,753",THEFT                         ,Theft
29743,"78,753",AGG ASSAULT                   ,Agg Assault
29744,"78,751",THEFT BY SHOPLIFTING          ,Theft
29745,"78,723",BURGLARY OF RESIDENCE         ,Burglary
29746,"78,758",THEFT                         ,Theft
29747,"78,726",BURGLARY OF VEHICLE           ,Theft
29748,"78,703",BURGLARY OF VEHICLE           ,Theft
29749,"78,757",THEFT                         ,Theft
29750,"78,759",BURGLARY OF VEHICLE           ,Theft
29751,"78,704",THEFT OF BICYCLE              ,Theft
29752,"78,751",THEFT                         ,Theft
29753,"78,751",AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
29754,"78,759",THEFT                         ,Theft
29755,"78,705",THEFT                         ,Theft
29756,"78,745",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
29757,"78,701",THEFT                         ,Theft
29758,"78,753",BURGLARY OF VEHICLE           ,Theft
29759,"78,741",BURGLARY OF RESIDENCE         ,Burglary
29760,"78,741",THEFT                         ,Theft
29761,"78,704",AUTO THEFT                    ,Auto Theft
29762,"78,723",THEFT                         ,Theft
29763,"78,702",BURGLARY OF RESIDENCE         ,Burglary
29764,"78,757",THEFT                         ,Theft
29765,"78,702",BURGLARY OF RESIDENCE         ,Burglary
29766,"78,702",BURGLARY OF RESIDENCE         ,Burglary
29767,"78,741",AUTO THEFT                    ,Auto Theft
29768,"78,753",BURGLARY OF VEHICLE           ,Theft
29769,"78,753",BURGLARY NON RESIDENCE        ,Burglary
29770,"78,748",THEFT                         ,Theft
29771,"78,752",BURGLARY OF VEHICLE           ,Theft
29772,"78,704",THEFT FROM AUTO               ,Theft
29773,"78,745",THEFT                         ,Theft
29774,"78,754",BURGLARY OF VEHICLE           ,Theft
29775,"78,748",THEFT BY SHOPLIFTING          ,Theft
29776,"78,723",AGG ASSAULT                   ,Agg Assault
29777,"78,758",BURGLARY OF RESIDENCE         ,Burglary
29778,"78,758",THEFT OF AUTO PARTS           ,Theft
29779,"78,723",THEFT                         ,Theft
29780,"78,704",THEFT                         ,Theft
29781,"78,702",BURGLARY OF RESIDENCE         ,Burglary
29782,"78,745",BURGLARY OF VEHICLE           ,Theft
29783,"78,753",THEFT BY SHOPLIFTING          ,Theft
29784,"78,705",THEFT                         ,Theft
29785,"78,745",BURGLARY OF RESIDENCE         ,Burglary
29786,"78,741",BURGLARY OF VEHICLE           ,Theft
29787,"78,754",THEFT FROM AUTO               ,Theft
29788,"78,717",BURGLARY NON RESIDENCE        ,Burglary
29789,"78,723",DEADLY CONDUCT                ,Agg Assault
29790,"78,704",BURGLARY NON RESIDENCE        ,Burglary
29791,"78,702",THEFT                         ,Theft
29792,"78,741",AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
29793,"78,731",THEFT BY SHOPLIFTING          ,Theft
29794,"78,617",BURGLARY NON RESIDENCE        ,Burglary
29795,"78,753",THEFT                         ,Theft
29796,"78,741",BURGLARY OF VEHICLE           ,Theft
29797,"78,750",THEFT OF BICYCLE              ,Theft
29798,"78,758",AGG ASSAULT                   ,Agg Assault
29799,"78,753",BURGLARY OF VEHICLE           ,Theft
29800,"78,754",BURGLARY OF VEHICLE           ,Theft
29801,"78,702",BURGLARY OF RESIDENCE         ,Burglary
29802,"78,751",BURGLARY OF RESIDENCE         ,Burglary
29803,"78,613",THEFT BY SHOPLIFTING          ,Theft
29804,"78,745",BURGLARY OF VEHICLE           ,Theft
29805,"78,702",THEFT                         ,Theft
29806,"78,757",THEFT                         ,Theft
29807,"78,744",ROBBERY BY ASSAULT            ,Robbery
29808,"78,757",THEFT                         ,Theft
29809,"78,724",THEFT                         ,Theft
29810,"78,749",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29811,"78,722",BURGLARY NON RESIDENCE        ,Burglary
29812,"78,705",AUTO THEFT                    ,Auto Theft
29813,"78,741",THEFT                         ,Theft
29814,"78,705",BURGLARY OF VEHICLE           ,Theft
29815,"78,758",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29816,"78,758",THEFT BY SHOPLIFTING          ,Theft
29817,"78,757",THEFT                         ,Theft
29818,"78,705",THEFT OF BICYCLE              ,Theft
29819,"78,758",BURGLARY OF VEHICLE           ,Theft
29820,"78,613",THEFT BY SHOPLIFTING          ,Theft
29821,"78,705",THEFT OF BICYCLE              ,Theft
29822,"78,748",THEFT                         ,Theft
29823,"78,759",THEFT                         ,Theft
29824,"78,741",BURGLARY OF VEHICLE           ,Theft
29825,"78,759",BURGLARY OF COIN-OP MACHINE   ,Theft
29826,"78,753",THEFT                         ,Theft
29827,"78,704",AUTO THEFT                    ,Auto Theft
29828,"78,741",THEFT                         ,Theft
29829,"78,702",BURGLARY OF VEHICLE           ,Theft
29830,"78,751",BURGLARY OF VEHICLE           ,Theft
29831,"78,748",THEFT BY SHOPLIFTING          ,Theft
29832,"78,753",THEFT                         ,Theft
29833,"78,704",BURGLARY OF VEHICLE           ,Theft
29834,"78,702",THEFT                         ,Theft
29835,"78,744",BURGLARY OF RESIDENCE         ,Burglary
29836,"78,704",AUTO THEFT                    ,Auto Theft
29837,"78,746",THEFT                         ,Theft
29838,"78,723",BURGLARY OF RESIDENCE         ,Burglary
29839,"78,758",BURGLARY OF VEHICLE           ,Theft
29840,"78,701",BURGLARY OF VEHICLE           ,Theft
29841,"78,704",RAPE                          ,Rape
29842,"78,745",THEFT BY SHOPLIFTING          ,Theft
29843,"78,758",THEFT BY SHOPLIFTING          ,Theft
29844,"78,745",BURGLARY NON RESIDENCE        ,Burglary
29845,"78,705",THEFT OF BICYCLE              ,Theft
29846,"78,705",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29847,"78,757",BURGLARY OF VEHICLE           ,Theft
29848,"78,703",THEFT OF AUTO PARTS           ,Theft
29849,"78,722",AUTO THEFT                    ,Auto Theft
29850,"78,751",BURGLARY OF VEHICLE           ,Theft
29851,"78,749",THEFT BY SHOPLIFTING          ,Theft
29852,"78,759",BURGLARY NON RESIDENCE        ,Burglary
29853,"78,758",BURGLARY OF VEHICLE           ,Theft
29854,"78,758",THEFT                         ,Theft
29855,"78,748",THEFT                         ,Theft
29856,"78,753",THEFT BY SHOPLIFTING          ,Theft
29857,"78,754",BURGLARY OF VEHICLE           ,Theft
29858,"78,759",BURGLARY OF VEHICLE           ,Theft
29859,"78,758",BREACH OF COMPUTER SECURITY   ,Theft
29860,"78,701",BURGLARY OF VEHICLE           ,Theft
29861,"78,744",BURGLARY OF RESIDENCE         ,Burglary
29862,"78,759",BURGLARY OF VEHICLE           ,Theft
29863,"78,752",THEFT                         ,Theft
29864,"78,759",THEFT                         ,Theft
29865,"78,759",BURGLARY OF VEHICLE           ,Theft
29866,"78,744",AGG ASSAULT                   ,Agg Assault
29867,"78,702",THEFT OF BICYCLE              ,Theft
29868,"78,757",THEFT OF VEHICLE/OTHER        ,Theft
29869,"78,705",BURGLARY OF VEHICLE           ,Theft
29870,"78,721",THEFT                         ,Theft
29871,"78,746",THEFT                         ,Theft
29872,"78,748",AUTO THEFT                    ,Auto Theft
29873,"78,745",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29874,"78,753",THEFT BY SHOPLIFTING          ,Theft
29875,"78,702",THEFT BY SHOPLIFTING          ,Theft
29876,"78,754",BURGLARY OF VEHICLE           ,Theft
29877,"78,756",BURGLARY OF VEHICLE           ,Theft
29878,"78,744",BURGLARY OF RESIDENCE         ,Burglary
29879,"78,753",THEFT BY SHOPLIFTING          ,Theft
29880,"78,744",THEFT                         ,Theft
29881,"78,724",THEFT                         ,Theft
29882,"78,753",BURGLARY OF RESIDENCE         ,Burglary
29883,"78,758",AUTO THEFT                    ,Auto Theft
29884,"78,705",THEFT                         ,Theft
29885,"78,741",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29886,"78,753",THEFT                         ,Theft
29887,"78,730",THEFT                         ,Theft
29888,"78,753",THEFT                         ,Theft
29889,"78,727",BURGLARY OF VEHICLE           ,Theft
29890,"78,759",BURGLARY OF VEHICLE           ,Theft
29891,"78,753",THEFT BY SHOPLIFTING          ,Theft
29892,"78,741",BURGLARY OF RESIDENCE         ,Burglary
29893,"78,746",THEFT                         ,Theft
29894,"78,704",THEFT BY SHOPLIFTING          ,Theft
29895,"78,741",THEFT                         ,Theft
29896,"78,724",BURGLARY OF RESIDENCE         ,Burglary
29897,"78,753",THEFT BY SHOPLIFTING          ,Theft
29898,"78,748",THEFT                         ,Theft
29899,"78,741",THEFT BY SHOPLIFTING          ,Theft
29900,"78,745",THEFT BY SHOPLIFTING          ,Theft
29901,"78,759",BURGLARY OF VEHICLE           ,Theft
29902,"78,701",THEFT                         ,Theft
29903,"78,704",THEFT OF BICYCLE              ,Theft
29904,"78,749",BURGLARY OF VEHICLE           ,Theft
29905,"78,723",THEFT BY SHOPLIFTING          ,Theft
29906,"78,702",THEFT BY SHOPLIFTING          ,Theft
29907,"78,744",THEFT                         ,Theft
29908,"78,759",BURGLARY OF VEHICLE           ,Theft
29909,"78,741",THEFT                         ,Theft
29910,"78,749",THEFT BY SHOPLIFTING          ,Theft
29911,"78,758",BURGLARY OF VEHICLE           ,Theft
29912,"78,753",BURGLARY NON RESIDENCE        ,Burglary
29913,"78,751",THEFT                         ,Theft
29914,"78,723",THEFT BY SHOPLIFTING          ,Theft
29915,"78,759",BURGLARY OF VEHICLE           ,Theft
29916,"78,752",AUTO THEFT                    ,Auto Theft
29917,"78,723",BURGLARY OF RESIDENCE         ,Burglary
29918,"78,745",BURGLARY OF RESIDENCE         ,Burglary
29919,"78,727",BURGLARY OF VEHICLE           ,Theft
29920,"78,758",THEFT BY SHOPLIFTING          ,Theft
29921,"78,701",THEFT                         ,Theft
29922,"78,752",BURGLARY OF VEHICLE           ,Theft
29923,"78,705",THEFT                         ,Theft
29924,"78,758",BURGLARY OF RESIDENCE         ,Burglary
29925,"78,752",BURGLARY OF VEHICLE           ,Theft
29926,"78,741",THEFT OF METAL                ,Theft
29927,"78,741",THEFT BY SHOPLIFTING          ,Theft
29928,"78,751",THEFT                         ,Theft
29929,"78,753",ROBBERY BY ASSAULT            ,Robbery
29930,"78,701",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
29931,"78,756",THEFT BY SHOPLIFTING          ,Theft
29932,"78,753",BURGLARY OF VEHICLE           ,Theft
29933,"78,745",THEFT                         ,Theft
29934,"78,746",THEFT                         ,Theft
29935,"78,704",RAPE                          ,Rape
29936,"78,722",THEFT OF BICYCLE              ,Theft
29937,"78,721",BURGLARY OF VEHICLE           ,Theft
29938,"78,723",THEFT                         ,Theft
29939,"78,701",THEFT OF BICYCLE              ,Theft
29940,"78,702",THEFT                         ,Theft
29941,"78,722",BURGLARY OF RESIDENCE         ,Burglary
29942,"78,724",THEFT                         ,Theft
29943,"78,704",THEFT                         ,Theft
29944,"78,744",BURGLARY OF VEHICLE           ,Theft
29945,"78,741",THEFT                         ,Theft
29946,"78,705",THEFT                         ,Theft
29947,"78,726",BREACH OF COMPUTER SECURITY   ,Theft
29948,"78,756",AUTO THEFT                    ,Auto Theft
29949,"78,724",THEFT                         ,Theft
29950,"78,741",THEFT BY SHOPLIFTING          ,Theft
29951,"78,722",BURGLARY OF RESIDENCE         ,Burglary
29952,"78,752",BURGLARY OF RESIDENCE         ,Burglary
29953,"78,741",BURGLARY OF RESIDENCE         ,Burglary
29954,"78,758",THEFT                         ,Theft
29955,"78,723",AGG RAPE OF A CHILD           ,Rape
29956,"78,704",BURGLARY OF VEHICLE           ,Theft
29957,"78,753",BURGLARY OF VEHICLE           ,Theft
29958,"78,724",THEFT                         ,Theft
29959,"78,753",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
29960,"78,701",BURGLARY OF VEHICLE           ,Theft
29961,"78,702",THEFT                         ,Theft
29962,"78,741",THEFT                         ,Theft
29963,"78,754",BURGLARY OF VEHICLE           ,Theft
29964,"78,745",THEFT                         ,Theft
29965,"78,741",THEFT                         ,Theft
29966,"78,758",BURGLARY OF RESIDENCE         ,Burglary
29967,"78,704",THEFT                         ,Theft
29968,"78,702",AGG ASSAULT                   ,Agg Assault
29969,"78,703",AUTO THEFT                    ,Auto Theft
29970,"78,741",THEFT                         ,Theft
29971,"78,744",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
29972,"78,758",BURGLARY OF RESIDENCE         ,Burglary
29973,"78,757",BURGLARY OF VEHICLE           ,Theft
29974,"78,701",THEFT                         ,Theft
29975,"78,753",THEFT                         ,Theft
29976,"78,757",BURGLARY OF VEHICLE           ,Theft
29977,"78,758",THEFT                         ,Theft
29978,"78,702",BURGLARY OF VEHICLE           ,Theft
29979,"78,753",THEFT                         ,Theft
29980,"78,744",AGG RAPE OF A CHILD           ,Rape
29981,"78,759",BURGLARY OF VEHICLE           ,Theft
29982,"78,756",BURGLARY OF RESIDENCE         ,Burglary
29983,"78,701",AGG ROBBERY/DEADLY WEAPON     ,Robbery
29984,"78,721",BURGLARY NON RESIDENCE        ,Burglary
29985,"78,745",AUTO THEFT                    ,Auto Theft
29986,"78,741",THEFT OF BICYCLE              ,Theft
29987,"78,721",BURGLARY OF VEHICLE           ,Theft
29988,"78,752",THEFT OF BICYCLE              ,Theft
29989,"78,724",BURGLARY OF RESIDENCE         ,Burglary
29990,"78,723",AGG ASSAULT                   ,Agg Assault
29991,"78,749",THEFT                         ,Theft
29992,"78,751",THEFT OF BICYCLE              ,Theft
29993,"78,749",THEFT                         ,Theft
29994,"78,759",BURGLARY OF VEHICLE           ,Theft
29995,"78,747",BURGLARY OF RESIDENCE         ,Burglary
29996,"78,717",BURGLARY OF RESIDENCE         ,Burglary
29997,"78,744",RAPE                          ,Rape
29998,"78,753",BURGLARY OF VEHICLE           ,Theft
29999,"78,754",BURGLARY OF VEHICLE           ,Theft
30000,"78,757",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
30001,"78,754",BURGLARY OF VEHICLE           ,Theft
30002,"78,724",BURGLARY OF RESIDENCE         ,Burglary
30003,"78,727",BURGLARY OF VEHICLE           ,Theft
30004,"78,704",BURGLARY OF VEHICLE           ,Theft
30005,"78,752",THEFT                         ,Theft
30006,"78,701",THEFT                         ,Theft
30007,"78,759",BURGLARY OF VEHICLE           ,Theft
30008,"78,745",BURGLARY OF VEHICLE           ,Theft
30009,"78,704",BURGLARY NON RESIDENCE        ,Burglary
30010,"78,759",BURGLARY OF VEHICLE           ,Theft
30011,"78,757",THEFT BY SHOPLIFTING          ,Theft
30012,"78,702",THEFT BY SHOPLIFTING          ,Theft
30013,"78,759",BURGLARY OF VEHICLE           ,Theft
30014,"78,753",THEFT                         ,Theft
30015,"78,741",THEFT                         ,Theft
30016,"78,741",BURGLARY OF VEHICLE           ,Theft
30017,"78,744",BURGLARY OF VEHICLE           ,Theft
30018,"78,758",THEFT                         ,Theft
30019,"78,744",AUTO THEFT                    ,Auto Theft
30020,"78,723",BURG NON RESIDENCE SHEDS      ,Burglary
30021,"78,744",BURGLARY OF VEHICLE           ,Theft
30022,"78,736",BURGLARY OF VEHICLE           ,Theft
30023,"78,759",BURGLARY OF VEHICLE           ,Theft
30024,"78,757",RAPE OF A CHILD               ,Rape
30025,"78,745",BURGLARY OF VEHICLE           ,Theft
30026,"78,758",THEFT                         ,Theft
30027,"78,702",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
30028,"78,702",AUTO THEFT                    ,Auto Theft
30029,"78,759",BURGLARY OF VEHICLE           ,Theft
30030,"78,702",BURGLARY NON RESIDENCE        ,Burglary
30031,"78,702",AUTO THEFT                    ,Auto Theft
30032,"78,727",AUTO THEFT                    ,Auto Theft
30033,"78,705",THEFT                         ,Theft
30034,"78,723",THEFT BY SHOPLIFTING          ,Theft
30035,"78,745",THEFT                         ,Theft
30036,"78,759",BURGLARY OF RESIDENCE         ,Burglary
30037,"78,744",THEFT                         ,Theft
30038,"78,758",BURGLARY OF RESIDENCE         ,Burglary
30039,"78,753",BURGLARY OF VEHICLE           ,Theft
30040,"78,758",THEFT                         ,Theft
30041,"78,756",THEFT                         ,Theft
30042,"78,741",BURGLARY OF VEHICLE           ,Theft
30043,"78,704",THEFT FROM AUTO               ,Theft
30044,"78,735",THEFT                         ,Theft
30045,"78,702",AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
30046,"78,723",BURGLARY OF RESIDENCE         ,Burglary
30047,"78,745",THEFT FROM BUILDING           ,Theft
30048,"78,752",BURGLARY OF RESIDENCE         ,Burglary
30049,"78,723",BURGLARY OF RESIDENCE         ,Burglary
30050,"78,753",BURGLARY NON RESIDENCE        ,Burglary
30051,"78,759",BURGLARY OF RESIDENCE         ,Burglary
30052,"78,717",AGG ASSAULT                   ,Agg Assault
30053,"78,703",THEFT                         ,Theft
30054,"78,723",BURGLARY OF RESIDENCE         ,Burglary
30055,"78,723",AUTO THEFT                    ,Auto Theft
30056,"78,758",BURGLARY OF VEHICLE           ,Theft
30057,"78,752",THEFT BY SHOPLIFTING          ,Theft
30058,"78,758",THEFT FROM AUTO               ,Theft
30059,"78,759",BURGLARY OF VEHICLE           ,Theft
30060,"78,745",BURGLARY OF VEHICLE           ,Theft
30061,"78,617",BURGLARY OF VEHICLE           ,Theft
30062,"78,758",THEFT FROM AUTO               ,Theft
30063,"78,751",THEFT                         ,Theft
30064,"78,701",THEFT OF BICYCLE              ,Theft
30065,"78,749",BURGLARY OF VEHICLE           ,Theft
30066,"78,750",THEFT FROM AUTO               ,Theft
30067,"78,753",THEFT OF LICENSE PLATE        ,Theft
30068,"78,759",BURGLARY OF VEHICLE           ,Theft
30069,"78,702",BURGLARY OF RESIDENCE         ,Burglary
30070,"78,724",AUTO THEFT                    ,Auto Theft
30071,"78,745",BURGLARY OF VEHICLE           ,Theft
30072,"78,741",AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
30073,"78,731",BURGLARY OF VEHICLE           ,Theft
30074,"78,613",THEFT                         ,Theft
30075,"78,753",THEFT                         ,Theft
30076,"78,741",BURGLARY OF VEHICLE           ,Theft
30077,"78,746",THEFT                         ,Theft
30078,"78,745",BURGLARY OF VEHICLE           ,Theft
30079,"78,745",BURGLARY OF VEHICLE           ,Theft
30080,"78,741",THEFT BY SHOPLIFTING          ,Theft
30081,"78,745",THEFT                         ,Theft
30082,"78,749",THEFT                         ,Theft
30083,"78,717",THEFT BY SHOPLIFTING          ,Theft
30084,"78,753",BURGLARY OF RESIDENCE         ,Burglary
30085,"78,701",ROBBERY BY ASSAULT            ,Robbery
30086,"78,704",BURGLARY OF VEHICLE           ,Theft
30087,"78,741",THEFT                         ,Theft
30088,"78,704",BURGLARY OF VEHICLE           ,Theft
30089,"78,723",THEFT                         ,Theft
30090,"78,746",BURGLARY OF VEHICLE           ,Theft
30091,"78,701",BURGLARY OF VEHICLE           ,Theft
30092,"78,723",AUTO THEFT                    ,Auto Theft
30093,"78,758",THEFT                         ,Theft
30094,"78,756",THEFT                         ,Theft
30095,"78,741",THEFT FROM AUTO               ,Theft
30096,"78,741",BURGLARY OF VEHICLE           ,Theft
30097,"78,745",BURGLARY OF VEHICLE           ,Theft
30098,"78,748",AGG ROBBERY/DEADLY WEAPON     ,Robbery
30099,"78,722",BURGLARY OF VEHICLE           ,Theft
30100,"78,724",BURGLARY OF RESIDENCE         ,Burglary
30101,"78,741",AGG ASSAULT                   ,Agg Assault
30102,"78,744",THEFT                         ,Theft
30103,"78,745",BURGLARY OF VEHICLE           ,Theft
30104,"78,758",THEFT BY SHOPLIFTING          ,Theft
30105,"78,704",BURGLARY OF VEHICLE           ,Theft
30106,"78,757",BURGLARY OF RESIDENCE         ,Burglary
30107,"78,745",THEFT                         ,Theft
30108,"78,752",THEFT BY SHOPLIFTING          ,Theft
30109,"78,757",THEFT BY SHOPLIFTING          ,Theft
30110,"78,741",BURGLARY OF RESIDENCE         ,Burglary
30111,"78,745",BURGLARY OF RESIDENCE         ,Burglary
30112,"78,753",THEFT BY SHOPLIFTING          ,Theft
30113,"78,748",BURGLARY OF RESIDENCE         ,Burglary
30114,"78,705",THEFT OF BICYCLE              ,Theft
30115,"78,701",BURGLARY OF VEHICLE           ,Theft
30116,"78,721",BURGLARY OF RESIDENCE         ,Burglary
30117,,THEFT                         ,Theft
30118,"78,731",BURGLARY OF VEHICLE           ,Theft
30119,"78,751",THEFT                         ,Theft
30120,"78,701",THEFT OF BICYCLE              ,Theft
30121,"78,741",THEFT                         ,Theft
30122,"78,701",THEFT OF BICYCLE              ,Theft
30123,"78,753",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
30124,"78,751",THEFT OF BICYCLE              ,Theft
30125,"78,753",THEFT BY SHOPLIFTING          ,Theft
30126,"78,741",THEFT                         ,Theft
30127,"78,746",THEFT BY SHOPLIFTING          ,Theft
30128,"78,754",THEFT FROM BUILDING           ,Theft
30129,"78,752",BURGLARY OF RESIDENCE         ,Burglary
30130,"78,751",THEFT                         ,Theft
30131,"78,741",BURGLARY OF RESIDENCE         ,Burglary
30132,"78,753",THEFT                         ,Theft
30133,"78,758",THEFT                         ,Theft
30134,"78,748",THEFT OF METAL                ,Theft
30135,"78,745",THEFT                         ,Theft
30136,"78,756",THEFT                         ,Theft
30137,"78,704",THEFT OF LICENSE PLATE        ,Theft
30138,"78,744",THEFT                         ,Theft
30139,"78,753",BURGLARY OF VEHICLE           ,Theft
30140,"78,741",AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
30141,"78,702",BURGLARY OF RESIDENCE         ,Burglary
30142,"78,745",MANSLAUGHTER                  ,Murder
30143,"78,704",THEFT OF BICYCLE              ,Theft
30144,"78,744",RAPE OF A CHILD               ,Rape
30145,"78,754",THEFT                         ,Theft
30146,"78,741",THEFT OF BICYCLE              ,Theft
30147,"78,748",BURGLARY OF RESIDENCE         ,Burglary
30148,"78,741",BURGLARY OF RESIDENCE         ,Burglary
30149,"78,735",THEFT                         ,Theft
30150,"78,751",BURGLARY NON RESIDENCE        ,Burglary
30151,"78,753",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
30152,"78,753",BURGLARY OF VEHICLE           ,Theft
30153,"78,745",THEFT BY SHOPLIFTING          ,Theft
30154,"78,749",AUTO THEFT                    ,Auto Theft
30155,"78,741",BURGLARY OF RESIDENCE         ,Burglary
30156,"78,759",AUTO THEFT                    ,Auto Theft
30157,"78,704",BURGLARY OF RESIDENCE         ,Burglary
30158,"78,746",THEFT                         ,Theft
30159,"78,745",THEFT                         ,Theft
30160,"78,752",THEFT                         ,Theft
30161,"78,746",THEFT OF BICYCLE              ,Theft
30162,"78,745",BURGLARY OF RESIDENCE         ,Burglary
30163,"78,749",AUTO THEFT                    ,Auto Theft
30164,"78,745",BURGLARY NON RESIDENCE        ,Burglary
30165,"78,753",THEFT                         ,Theft
30166,"78,759",BURGLARY NON RESIDENCE        ,Burglary
30167,"78,745",THEFT                         ,Theft
30168,"78,751",THEFT BY SHOPLIFTING          ,Theft
30169,"78,758",THEFT                         ,Theft
30170,"78,758",THEFT                         ,Theft
